TotalBsmtSF,ScreenPorch,PoolArea,BsmtFinSF2,LowQualFinSF,HalfBath,BsmtFinSF1,BedroomAbvGr,OpenPorchSF,BsmtHalfBath,house_Age,GarageCars,GrLivArea,WoodDeckSF,Fireplaces,LotFrontage,MasVnrArea,EnclosedPorch,2ndFlrSF,BsmtUnfSF,BsmtFullBath,3SsnPorch,LotArea,OverallCond,OverallQual,FullBath,KitchenAbvGr,SalePrice,MiscVal,MSSubClass,MSZoning,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,GarageType,MiscFeature,SaleType,SaleCondition,LotShape,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,Electrical,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,PavedDrive,PoolQC,Fence
1705,0,0,0,0,0,1288,3,44,0,2,3,1718,208,1,79.0,336.0,0,0,417,1,0,10637,5,8,2,1,297000,0,20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Ex,TA,Gd,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,Y,,
907,0,0,0,0,0,168,2,72,0,70,2,1131,0,0,50.0,435.0,0,0,739,0,0,5925,7,4,1,1,89471,0,30,RM,Bnk,Inside,OldTown,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,BrkCmn,BrkTil,GasA,Y,Detchd,,WD,Alloca,Reg,Gtl,TA,TA,Fa,TA,No,Rec,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,MnPrv
1833,0,0,0,0,0,1261,3,112,0,2,3,1850,519,1,98.0,378.0,0,0,572,1,0,16033,5,9,2,1,326000,0,20,RL,Lvl,FR2,NridgHt,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Ex,TA,Gd,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,Y,,
1792,0,0,0,0,0,1567,2,49,0,3,3,1792,206,1,72.0,562.0,0,0,225,1,0,11846,5,9,2,1,374000,0,20,RL,HLS,Inside,NridgHt,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Ex,TA,Gd,GLQ,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,Y,,
910,0,0,0,0,1,299,4,0,0,94,1,1826,0,1,50.0,0.0,0,910,611,1,0,2500,8,7,1,1,155000,0,70,RM,Lvl,Corner,OldTown,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,TA,TA,No,ALQ,Unf,Ex,SBrkr,Ex,Min2,Gd,Unf,Fa,Y,,
1216,0,0,0,0,0,897,2,125,0,8,2,1216,0,0,32.0,116.0,0,0,319,1,0,4500,5,6,2,1,164000,0,120,RM,Lvl,FR2,Mitchel,Norm,Twnhs,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Ex,TA,No,GLQ,Unf,Ex,SBrkr,TA,Typ,,Unf,TA,Y,,
999,0,0,0,0,0,588,3,132,0,45,1,999,0,0,70.0,0.0,0,0,411,1,0,7758,7,5,1,1,132500,0,20,RL,Lvl,Corner,Sawyer,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,,CBlock,GasA,Y,Detchd,,WD,Normal,IR1,Gtl,TA,Gd,TA,TA,No,ALQ,Unf,Gd,SBrkr,Gd,Typ,,Unf,TA,Y,,
1113,0,0,0,0,0,607,3,80,0,59,1,1113,0,1,80.0,0.0,120,0,506,0,0,9600,7,5,1,1,147000,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,TA,TA,No,ALQ,Unf,Gd,SBrkr,Gd,Typ,Gd,Unf,TA,Y,,
1073,0,0,0,0,1,836,3,0,0,42,2,1073,0,0,79.0,168.0,0,0,237,1,0,10289,7,5,1,1,156000,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,ALQ,Unf,TA,SBrkr,TA,Typ,,RFn,TA,Y,,
1484,180,0,0,0,0,998,3,0,0,36,2,1484,224,1,70.0,0.0,0,0,486,0,0,12243,6,5,2,1,175000,0,20,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,Av,ALQ,Unf,Gd,SBrkr,TA,Typ,TA,Unf,TA,Y,,
954,0,0,0,0,0,664,3,0,0,106,2,2414,142,1,60.0,0.0,0,648,290,0,0,10800,4,5,2,2,160000,0,190,RL,Lvl,Corner,OldTown,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,,CBlock,GasA,N,Attchd,,ConLD,Normal,Reg,Gtl,TA,Fa,TA,Fa,No,BLQ,Unf,TA,FuseA,TA,Mod,Gd,Unf,TA,N,,
630,0,0,0,0,0,515,1,0,0,39,1,630,0,0,21.0,0.0,0,0,115,1,0,1526,8,4,1,1,86000,0,180,RM,Lvl,Inside,MeadowV,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,Gd,Gd,TA,Av,GLQ,Unf,TA,SBrkr,Gd,Typ,,Unf,TA,Y,,
264,0,0,0,0,1,0,3,24,0,32,1,1304,141,1,70.0,0.0,0,688,264,0,0,2665,6,5,1,1,115000,0,160,RM,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,,PConc,GasA,Y,BuiltIn,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,Mn,Unf,Unf,TA,SBrkr,TA,Typ,Gd,Fin,TA,Y,,
806,0,0,165,0,0,403,3,0,0,65,1,1578,0,2,79.0,0.0,32,620,238,1,0,9490,7,6,1,1,133000,0,50,RL,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,BLQ,Rec,TA,FuseA,Fa,Typ,TA,Unf,TA,Y,,MnPrv
728,0,0,0,0,1,0,3,0,0,0,2,1456,0,0,105.0,0.0,0,728,728,0,0,15578,5,6,2,1,172785,0,60,RL,Lvl,Corner,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,New,Partial,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Gd,SBrkr,TA,Typ,,RFn,TA,Y,,
1269,0,0,532,0,1,374,3,0,0,48,1,1269,0,1,70.0,0.0,0,0,363,0,0,7931,6,5,1,1,155000,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,BLQ,LwQ,TA,FuseA,TA,Typ,Fa,Unf,TA,Y,,
190,0,0,0,0,0,0,2,20,0,71,1,886,144,0,50.0,0.0,80,0,190,0,0,5784,8,5,1,1,91300,0,30,RM,Lvl,Inside,OldTown,Artery,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,BrkTil,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Fa,TA,No,Unf,Unf,Gd,FuseA,TA,Typ,,Unf,TA,Y,,
720,0,0,0,0,0,495,2,523,0,89,0,720,0,0,60.0,0.0,115,0,225,0,0,7879,5,4,1,1,34900,0,30,C (all),Lvl,Inside,IDOTRR,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,CBlock,GasA,N,,,WD,Abnorml,Reg,Gtl,TA,TA,TA,TA,No,Rec,Unf,TA,FuseA,TA,Typ,,,,N,,GdWo
3200,0,0,0,0,0,1231,4,75,0,15,2,3228,264,1,70.0,0.0,291,0,1969,1,0,12692,5,8,3,1,430000,0,20,RL,Lvl,Inside,NoRidge,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,Y,,
1026,0,0,0,0,0,329,4,100,0,83,1,1820,0,0,60.0,0.0,0,687,697,1,0,9120,6,7,2,1,184000,0,50,RL,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,,PConc,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,No,Rec,Unf,Ex,SBrkr,TA,Typ,,Unf,TA,N,,GdPrv
864,0,0,0,0,0,450,3,0,0,42,1,899,64,0,65.0,89.0,0,0,414,0,0,7800,7,5,1,1,130000,0,20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,ALQ,Unf,Ex,SBrkr,Gd,Typ,,Fin,TA,Y,,MnPrv
912,0,0,279,0,0,111,2,285,1,49,1,912,12,0,70.0,0.0,0,0,522,0,0,7535,7,5,1,1,120000,480,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,Attchd,Shed,WD,Normal,IR1,Gtl,TA,TA,TA,TA,No,BLQ,LwQ,Fa,SBrkr,TA,Typ,,Fin,TA,Y,,MnWw
672,0,0,0,0,1,356,3,28,0,34,1,1218,144,0,21.0,285.0,0,546,316,0,0,1890,5,6,1,1,113000,0,160,RM,Lvl,Inside,BrDale,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,BLQ,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,
866,0,0,0,0,1,400,3,108,0,3,2,1768,0,0,75.0,0.0,0,902,466,0,0,9803,5,7,2,1,226700,0,60,FV,Lvl,Inside,Somerst,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Gd,SBrkr,Gd,Typ,,RFn,TA,Y,,
1214,0,0,96,0,0,698,2,0,0,42,2,1214,0,0,70.0,0.0,184,0,420,1,0,9170,7,5,1,1,140000,400,20,RL,Lvl,Corner,Edwards,Feedr,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,Detchd,Shed,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,ALQ,GLQ,Ex,SBrkr,TA,Typ,,Unf,Fa,Y,,GdPrv
1501,161,0,0,0,0,1247,1,54,0,51,2,1801,0,2,100.0,0.0,0,0,254,1,0,15602,8,7,2,1,289000,0,20,RL,Lvl,Inside,Crawfor,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,TA,TA,No,ALQ,Unf,TA,SBrkr,TA,Typ,TA,Fin,TA,Y,,GdWo
855,0,0,495,0,1,257,3,0,1,35,2,1322,260,1,24.0,0.0,0,467,103,0,0,2308,5,6,2,1,147000,0,160,RL,Lvl,Inside,NPkVill,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,ALQ,Rec,TA,SBrkr,TA,Typ,Fa,Unf,TA,Y,,
960,0,0,0,0,0,0,4,0,0,57,2,1960,0,0,60.0,360.0,0,1000,960,0,0,7596,5,5,2,2,124500,0,90,RM,Lvl,Inside,OldTown,Artery,Duplex,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,Detchd,,COD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,Gd,SBrkr,TA,Typ,,Unf,TA,N,,
777,0,0,0,0,1,380,3,81,0,13,2,1911,182,1,80.0,125.0,0,846,397,0,0,9554,5,8,2,1,215000,0,60,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
1218,0,0,0,0,0,27,2,102,0,0,2,1218,0,0,75.0,0.0,0,0,1191,0,0,7862,5,6,2,1,208300,0,20,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,New,Partial,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,,Fin,TA,Y,,
689,0,0,0,0,0,141,3,0,0,80,2,1378,0,1,60.0,0.0,116,689,548,0,0,9600,9,7,2,1,161000,0,70,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,,BrkTil,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,Ex,TA,TA,No,Rec,Unf,Ex,SBrkr,Gd,Typ,Gd,Unf,TA,N,,
1041,0,0,0,0,0,991,3,88,0,50,1,1041,224,0,80.0,132.0,0,0,50,1,0,9600,6,5,1,1,124500,0,20,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,ALQ,Unf,Ex,SBrkr,TA,Typ,,RFn,TA,Y,,MnPrv
1008,168,0,180,0,0,650,2,42,0,58,1,1363,324,2,75.0,70.0,0,0,178,1,0,14559,7,5,1,1,164900,2000,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,CBlock,GasA,Y,CarPort,Shed,WD,Normal,Reg,Gtl,Gd,TA,TA,TA,No,BLQ,Rec,Ex,SBrkr,TA,Min1,TA,Unf,TA,Y,,
1368,0,0,0,0,0,0,2,35,0,1,2,1368,132,1,40.0,94.0,0,0,1368,0,0,6792,5,7,2,1,202665,0,120,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,New,Partial,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,Y,,
864,0,0,174,0,0,521,3,0,0,48,2,864,0,0,70.0,0.0,0,0,169,1,0,9100,5,5,1,1,129900,0,20,RL,Lvl,Corner,NAmes,Feedr,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,BLQ,LwQ,TA,SBrkr,TA,Typ,,Unf,TA,Y,,
1084,0,0,0,0,1,336,3,0,0,24,2,1080,120,0,71.0,0.0,158,0,748,0,0,9187,5,6,1,1,134000,0,20,RL,Bnk,Corner,Mitchel,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,No,ALQ,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,
768,0,0,0,0,0,0,2,0,0,81,1,789,0,0,55.0,0.0,112,0,768,0,0,10594,5,5,1,1,96500,0,45,RL,Lvl,Inside,Crawfor,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,,BrkTil,Grav,N,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,Fa,SBrkr,TA,Typ,,Unf,Po,Y,,MnPrv
2006,0,0,0,0,1,1436,3,54,0,0,3,2020,156,1,94.0,305.0,0,0,570,1,0,12220,5,10,2,1,402861,0,20,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,CBlock,GasA,Y,Attchd,,New,Partial,Reg,Gtl,Ex,TA,Ex,TA,No,GLQ,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,Y,,
689,0,0,0,0,1,0,3,104,0,37,2,2119,0,1,70.0,333.0,0,741,689,0,0,10448,6,6,2,1,158000,0,80,RL,Lvl,Corner,NWAmes,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,,COD,Abnorml,IR1,Gtl,TA,TA,TA,TA,No,Unf,Unf,TA,SBrkr,TA,Typ,TA,RFn,TA,Y,,GdPrv
1264,0,0,0,0,1,0,3,0,0,13,3,2344,220,1,79.0,921.0,0,1067,1264,0,0,10208,5,7,2,1,265000,0,60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
794,0,0,0,0,1,706,3,36,0,9,2,1796,0,0,70.0,0.0,0,914,88,1,0,9531,5,6,2,1,211000,0,60,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,Mn,GLQ,Unf,Ex,SBrkr,TA,Typ,,RFn,TA,Y,,MnPrv
1276,145,0,0,0,1,0,3,0,0,83,1,2080,0,2,53.0,0.0,0,804,1276,0,0,10918,9,7,1,1,234000,0,70,RL,Lvl,Inside,Crawfor,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,,BrkTil,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,Unf,TA,Y,,MnPrv
0,0,0,0,0,0,0,3,114,0,108,0,1294,220,0,60.0,0.0,210,600,0,0,0,10800,7,4,2,2,106250,0,190,RL,Lvl,Inside,OldTown,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,,BrkTil,GasA,N,,,WD,Normal,Reg,Gtl,TA,TA,,,,,,TA,FuseA,TA,Typ,,,,N,,
1244,0,0,0,0,1,777,3,40,0,50,1,1244,0,2,90.0,0.0,0,0,467,0,0,11988,6,6,1,1,150000,0,20,RL,Lvl,Corner,NAmes,Feedr,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,TA,TA,No,Rec,Unf,Ex,FuseA,TA,Typ,Gd,Unf,TA,Y,,
1004,0,0,0,0,0,399,3,24,0,59,2,1664,0,2,50.0,0.0,36,660,605,0,0,5000,7,6,2,1,159000,0,50,RM,Lvl,Corner,BrkSide,Feedr,1Fam,1.5Fin,Gable,CompShg,CemntBd,CmentBd,,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,No,ALQ,Unf,Ex,SBrkr,TA,Typ,Gd,Unf,TA,Y,,
3138,0,0,0,0,1,2260,3,406,0,0,3,4676,208,1,130.0,762.0,0,1538,878,1,0,40094,5,10,3,1,184750,0,60,RL,Bnk,Inside,Edwards,PosN,1Fam,2Story,Hip,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,BuiltIn,,New,Partial,IR1,Gtl,Ex,TA,Ex,TA,Gd,GLQ,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,Y,,
1379,0,0,0,0,1,719,3,60,0,11,3,2398,239,1,95.0,594.0,0,1015,660,1,0,11787,5,7,2,1,315750,0,60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
1257,0,0,0,0,0,0,3,144,0,1,2,1266,38,1,62.0,0.0,0,0,1257,0,0,7500,5,7,2,1,176000,0,20,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,TA,Unf,TA,Y,,
928,0,0,0,0,0,377,2,0,0,51,1,928,261,0,70.0,0.0,156,0,551,0,0,13300,7,5,1,1,132000,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,Rec,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,
1452,0,0,0,0,1,1330,3,66,0,0,3,2713,126,1,67.0,268.0,0,1237,122,1,0,14948,5,9,2,1,446261,0,60,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,New,Partial,IR1,Gtl,Ex,TA,Ex,TA,Av,GLQ,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,Y,,
528,0,0,0,0,0,348,2,0,0,87,0,605,0,0,58.0,0.0,144,0,180,1,0,9098,7,4,1,1,86000,0,30,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,BrkTil,GasA,Y,,,WD,Normal,IR1,Gtl,TA,TA,TA,TA,Mn,ALQ,Unf,Ex,SBrkr,TA,Typ,,,,N,,
1461,0,0,0,0,0,783,3,0,0,20,2,1509,224,1,85.0,219.0,0,0,678,1,0,10200,5,6,2,1,175000,0,80,RL,Lvl,Inside,Timber,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,,WD,Abnorml,Reg,Gtl,Gd,TA,Gd,TA,Av,GLQ,Unf,Ex,SBrkr,Gd,Typ,Fa,RFn,TA,Y,,
611,0,0,0,0,0,0,3,0,0,88,2,1362,0,0,60.0,0.0,84,611,611,0,0,6155,8,6,2,1,128000,0,70,RM,Lvl,FR3,BrkSide,RRNn,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,,BrkTil,GasA,Y,Detchd,,WD,Normal,IR1,Gtl,TA,TA,Fa,Fa,Mn,Unf,Unf,Ex,SBrkr,TA,Typ,,Fin,TA,Y,,
0,0,0,0,0,0,0,2,0,0,55,1,827,0,1,60.0,0.0,0,0,0,0,0,7200,7,5,1,1,107500,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,Slab,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,,,,,,Ex,SBrkr,TA,Mod,Po,Unf,TA,Y,,
0,0,0,0,0,0,0,1,0,0,61,0,334,0,0,50.0,0.0,0,0,0,0,0,5000,3,1,1,1,39300,0,20,RL,Low,Inside,BrkSide,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,Slab,GasA,N,,,WD,Normal,Reg,Mod,Fa,Fa,,,,,,Fa,FuseF,Fa,Typ,,,,N,,
707,0,0,0,0,1,0,3,35,0,2,2,1414,100,1,74.0,0.0,0,707,707,0,0,9056,5,8,2,1,178000,0,60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Ex,Gd,Av,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,Y,,
1117,0,0,0,0,0,969,3,0,0,98,0,1347,85,0,70.0,0.0,148,527,148,1,0,7000,7,5,1,1,107500,0,190,RL,Lvl,Inside,Edwards,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,Gd,GLQ,Unf,TA,SBrkr,TA,Typ,,,,N,,
880,0,0,0,0,1,0,3,155,0,10,2,1724,120,0,57.0,0.0,0,844,880,0,0,8924,5,7,2,1,188000,0,60,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,Av,Unf,Unf,Ex,SBrkr,Gd,Typ,,Fin,TA,Y,,
864,0,0,0,0,0,600,3,0,0,36,2,864,216,0,70.0,0.0,0,0,264,0,0,12735,5,4,1,1,111250,0,20,RL,Lvl,FR2,NAmes,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,Detchd,,COD,Normal,IR1,Gtl,TA,TA,TA,TA,No,BLQ,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,MnWw
1051,0,0,0,0,1,673,3,0,0,38,1,1159,466,1,70.0,188.0,0,0,378,0,0,11553,5,5,1,1,158000,0,20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,TA,TA,No,BLQ,Unf,TA,SBrkr,TA,Typ,Fa,Unf,TA,Y,,
1581,0,0,0,0,0,1358,3,0,0,9,2,1601,180,1,70.0,479.0,0,0,223,1,0,11423,5,8,2,1,272000,2000,20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,Shed,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,Av,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,RFn,TA,Y,,MnPrv
1838,0,0,0,0,0,1260,2,68,0,3,3,1838,270,1,85.0,584.0,0,0,578,1,0,14601,5,9,2,1,315000,0,20,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Ex,TA,Ex,TA,Av,GLQ,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,Y,,
969,0,0,0,0,1,0,4,56,0,7,3,2285,0,1,70.0,72.0,0,1288,969,0,0,11000,5,8,2,1,248000,0,60,RL,Lvl,FR2,NoRidge,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,BuiltIn,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
